student_id,gender,district,employment_status,education_level,monthly_income_rwf,internet_access,smartphone_owner,date_of_birth
STU028922,Female,Nyamasheke,Employed,Secondary,330000,No,No,2007-05-03
STU005225,Female,Nyarugenge,Self-employed,Primary,280000,Yes,Yes,1995-09-15
STU012537,Female,Rwamagana,Employed,Secondary,670000,Yes,No,2004-12-16
STU028787,Male,Kicukiro,Unemployed,Secondary,510000,Yes,Yes,1995-02-21
STU017263,Female,Ngoma,Self-employed,Secondary,100000,Yes,Yes,2004-04-21
STU006377,Male,Ngororero,Employed,Primary,230000,No,Yes,2004-08-31
STU013722,Female,Kamonyi,Unemployed,None,720000,Yes,Yes,1992-01-16
STU017938,Female,Nyarugenge,Employed,Secondary,980000,Yes,Yes,2000-10-14
STU020483,Male,Muhanga,Employed,Primary,730000,Yes,No,2003-08-11
STU006664,Male,Huye,Student,University,270000,Yes,Yes,2004-12-14
STU045266,Female,Nyarugenge,Student,Secondary,910000,No,Yes,2004-04-28
STU016409,Male,Muhanga,Self-employed,,180000,Yes,Yes,1995-11-23
STU048425,Female,Kamonyi,Employed,Primary,650000,No,Yes,1999-11-15
STU044627,Female,Kamonyi,Self-employed,Secondary,450000,Yes,Yes,2006-04-16
STU020384,Male,Gakenke,Self-employed,Secondary,30000,Yes,Yes,2001-05-06
STU006870,Male,Nyanza,Unemployed,Primary,,Yes,Yes,2003-05-29
STU030154,Male,Ngororero,Employed,University,490000,No,Yes,1999-10-26
STU017893,Male,Ngoma,Employed,Primary,350000,Yes,Yes,2001-06-20
STU027507,Male,Gasabo,Employed,Secondary,80000,Yes,No,2005-04-11
STU039289,Male,Gisagara,Unemployed,Secondary,10000,Yes,No,1992-01-17
STU041633,Male,Nyabihu,Student,Primary,350000,No,Yes,1992-02-24
STU038481,Female,Rwamagana,Self-employed,Secondary,890000,No,Yes,1996-01-29
STU026781,Male,Karongi,Unemployed,Primary,510000,Yes,No,1994-09-01
STU007674,Female,Nyagatare,Unemployed,,300000,Yes,Yes,1997-12-14
STU038355,Male,Rusizi,Employed,Primary,470000,Yes,Yes,2002-01-20
STU025309,Female,Rwamagana,Unemployed,University,10000,Yes,Yes,1999-01-15
STU040708,Male,Rwamagana,Self-employed,University,750000,No,No,1997-06-13
STU006166,Female,Bugesera,Student,Primary,720000,Yes,Yes,2003-04-11
STU001504,Female,Gicumbi,Unemployed,Primary,780000,Yes,Yes,1999-07-05
STU016132,Female,Burera,Unemployed,None,10000,Yes,Yes,1993-02-11
STU037754,Female,Rwamagana,Unemployed,Primary,150000,Yes,No,2007-04-10
STU047075,Male,Gisagara,Self-employed,Primary,50000,Yes,Yes,2001-05-19
STU012314,Male,Nyabihu,Student,Secondary,800000,Yes,No,2005-10-07
STU031826,Male,Rulindo,Employed,Secondary,320000,No,No,2004-07-25
STU009619,Male,Nyarugenge,Employed,Primary,110000,No,Yes,2000-04-19
STU007033,Male,Gisagara,Student,University,380000,Yes,Yes,1997-01-16
STU033646,Male,Rubavu,Student,Secondary,830000,Yes,Yes,2002-02-16
STU027674,Male,Nyaruguru,Unemployed,Primary,850000,Yes,Yes,2006-08-08
STU047789,Female,Gicumbi,Employed,Secondary,280000,Yes,No,1996-10-06
STU010980,Female,Rusizi,Employed,Secondary,690000,No,Yes,2007-06-04
STU010603,Female,Rubavu,Employed,Secondary,50000,Yes,Yes,2007-01-11
STU030368,Male,Huye,Unemployed,University,80000,Yes,Yes,1992-07-11
STU025402,Female,Bugesera,Employed,Secondary,190000,Yes,Yes,2005-11-03
STU039333,Male,Rusizi,Self-employed,Primary,810000,Yes,No,1999-01-06
STU017017,Female,Huye,Employed,University,40000,Yes,Yes,2001-08-18
STU017095,Female,Nyaruguru,Unemployed,Secondary,710000,Yes,Yes,1994-01-15
STU038674,Female,Nyarugenge,Self-employed,Secondary,150000,No,Yes,2006-06-28
STU031202,Male,Kamonyi,Employed,Secondary,280000,No,Yes,1993-04-06
STU017234,Male,Bugesera,Unemployed,University,410000,Yes,Yes,1991-02-03
STU007541,Male,Rubavu,Employed,Secondary,510000,Yes,Yes,2005-04-18
STU012567,Male,Musanze,Employed,Secondary,530000,Yes,Yes,2002-02-22
STU038770,Male,Nyaruguru,Self-employed,Primary,830000,Yes,No,1991-08-04
STU001517,Female,Bugesera,Unemployed,Secondary,200000,Yes,Yes,1993-04-23
STU017225,Female,Rubavu,Unemployed,None,190000,Yes,Yes,1990-12-01
STU019604,Male,Huye,Self-employed,Primary,830000,Yes,Yes,2002-03-12
STU034473,Male,Bugesera,Student,Secondary,120000,Yes,Yes,1991-02-28
STU007864,Male,Bugesera,Student,Secondary,970000,Yes,No,2004-12-20
STU032735,Male,Muhanga,Self-employed,Secondary,90000,Yes,Yes,2004-03-30
STU009852,Female,Nyaruguru,Unemployed,Primary,50000,Yes,Yes,1999-03-07
STU018270,Male,Burera,Unemployed,Primary,80000,Yes,Yes,1997-05-03
STU030540,Female,Karongi,Student,Secondary,670000,Yes,Yes,1993-07-30
STU012143,Male,Nyanza,Unemployed,Secondary,550000,Yes,Yes,2001-11-05
STU028653,Male,Rwamagana,Employed,Secondary,860000,Yes,Yes,2000-08-12
STU005470,Male,Karongi,Unemployed,Primary,380000,Yes,Yes,2003-01-17
STU036484,Female,Karongi,Self-employed,Secondary,180000,Yes,Yes,2005-02-02
STU023736,Male,Ngororero,Employed,Primary,870000,Yes,Yes,1996-10-17
STU030156,Male,Gicumbi,Student,Primary,720000,Yes,Yes,2006-11-15
STU032156,Female,Rulindo,Unemployed,Secondary,780000,No,Yes,1994-10-21
STU005850,Female,Nyamasheke,Unemployed,,850000,Yes,No,2005-04-27
STU048016,Male,Nyanza,Employed,Primary,50000,Yes,Yes,1990-07-17
STU040386,Male,Nyamasheke,Self-employed,None,580000,Yes,Yes,2001-03-23
STU017505,Male,Bugesera,Self-employed,University,320000,Yes,Yes,1996-04-14
STU009983,Female,Gisagara,Employed,None,740000,Yes,Yes,1997-06-30
STU023306,Male,Rusizi,Self-employed,,510000,Yes,Yes,2001-04-12
STU046856,Male,Nyarugenge,Employed,University,220000,Yes,Yes,1999-06-23
STU025267,Female,Nyamasheke,Student,Secondary,690000,Yes,No,1990-12-10
STU020237,Female,Rutsiro,Employed,University,490000,Yes,Yes,1995-05-17
STU035399,Female,Bugesera,Unemployed,Primary,460000,Yes,Yes,2005-07-11
STU033367,Female,Karongi,Student,Primary,410000,Yes,Yes,2003-03-17
STU032811,Female,Gakenke,Self-employed,Primary,510000,Yes,Yes,1995-08-21
STU017454,Female,Bugesera,Student,Primary,290000,No,Yes,2001-08-08
STU036331,Male,Nyamasheke,Student,Secondary,490000,No,No,1991-04-28
STU012569,Female,Gisagara,Employed,Primary,420000,Yes,Yes,1995-06-25
STU002705,Male,Bugesera,Unemployed,Secondary,280000,Yes,Yes,1998-03-03
STU005072,Female,Kayonza,Student,Secondary,250000,No,Yes,1994-05-09
STU048017,Male,Nyanza,Unemployed,Primary,210000,Yes,Yes,1993-10-07
STU031764,Female,Bugesera,Unemployed,Secondary,130000,Yes,Yes,2006-11-29
STU010649,Male,Rulindo,Self-employed,Primary,600000,No,Yes,1992-11-14
STU001904,Male,Rwamagana,Student,Primary,230000,No,Yes,2006-11-24
STU036612,Male,Nyamasheke,Unemployed,Primary,420000,Yes,Yes,1998-11-07
STU022938,Male,Nyabihu,Self-employed,,530000,Yes,No,2006-02-06
STU000867,Male,Rubavu,Student,University,600000,Yes,Yes,1996-01-26
STU037951,Male,Bugesera,Student,Secondary,380000,Yes,No,1997-10-09
STU037201,Male,Bugesera,Self-employed,Secondary,,Yes,Yes,2001-04-06
STU010972,Female,Gicumbi,Unemployed,Primary,600000,No,Yes,2001-03-31
STU013370,Female,Musanze,Self-employed,Secondary,430000,Yes,Yes,1994-10-14
STU042650,Male,Nyaruguru,Student,Primary,250000,Yes,Yes,2002-10-23
STU044860,Female,Ngororero,Self-employed,Primary,820000,No,No,1994-09-22
STU045155,Female,Nyanza,Student,Primary,70000,Yes,No,2000-06-25
STU025673,Male,Huye,Unemployed,Secondary,330000,Yes,Yes,1993-10-20
STU020627,Male,Nyabihu,Unemployed,,160000,Yes,Yes,2000-03-23
STU005733,Male,Nyamasheke,Employed,University,180000,Yes,Yes,1999-08-21
STU014520,Female,Kayonza,Unemployed,None,350000,Yes,No,2000-05-30
STU017090,Female,Nyanza,Student,Secondary,580000,Yes,Yes,1995-06-10
STU033427,Male,Kamonyi,Unemployed,Primary,560000,Yes,Yes,1994-01-30
STU022211,Male,Bugesera,Employed,,70000,Yes,Yes,2002-08-21
STU027820,Female,Bugesera,Self-employed,Secondary,640000,Yes,Yes,2001-11-21
STU047292,Male,Gicumbi,Unemployed,University,710000,Yes,Yes,2002-03-05
STU022484,Male,Musanze,Student,Secondary,30000,Yes,Yes,2001-06-14
STU039318,Male,Rutsiro,Student,Primary,680000,Yes,Yes,2003-07-08
STU021716,Female,Kayonza,Self-employed,University,580000,Yes,Yes,2006-09-06
STU019163,Male,Nyaruguru,Employed,University,20000,No,No,1999-12-16
STU031203,Female,Rulindo,Student,Primary,370000,Yes,Yes,1991-12-02
STU036696,Female,Gicumbi,Unemployed,Secondary,210000,Yes,Yes,1990-12-15
STU018850,Female,Burera,Self-employed,Primary,90000,No,Yes,1991-11-16
STU040461,Female,Burera,Unemployed,Primary,160000,Yes,Yes,2006-11-18
STU039933,Male,Bugesera,Unemployed,Secondary,150000,Yes,Yes,1996-04-03
STU024610,Female,Gakenke,Self-employed,Secondary,120000,No,Yes,1992-09-15
STU039944,Female,Rwamagana,Employed,University,940000,Yes,Yes,1990-12-22
STU002299,Female,Gasabo,Unemployed,Secondary,,Yes,Yes,1999-06-15
STU036221,Male,Rulindo,Student,,960000,Yes,No,2002-08-11
STU004078,Female,Gakenke,Self-employed,,30000,No,Yes,2002-04-11
STU029973,Male,Huye,Unemployed,Secondary,890000,Yes,No,2006-07-01
STU043478,Male,Burera,Employed,Secondary,840000,Yes,No,1993-08-25
STU030354,Female,Nyarugenge,Unemployed,Primary,820000,Yes,Yes,1994-11-22
STU012650,Male,Rwamagana,Unemployed,Secondary,20000,Yes,No,2006-07-31
STU043575,Male,Rusizi,Self-employed,None,600000,No,No,1996-01-24
STU034000,Male,Gakenke,Student,Primary,1000000,Yes,Yes,2005-08-21
STU043515,Male,Rutsiro,Self-employed,Primary,280000,Yes,No,2002-08-28
STU016305,Male,Rutsiro,Student,Primary,710000,Yes,Yes,2005-05-25
STU001157,Female,Kamonyi,Employed,University,530000,Yes,Yes,1993-08-10
STU028543,Male,Kayonza,Self-employed,Secondary,960000,Yes,Yes,2007-06-08
STU010792,Female,Nyagatare,Self-employed,None,340000,No,Yes,2003-02-19
STU045874,Female,Nyarugenge,Student,Secondary,380000,Yes,Yes,1998-10-22
STU022013,Male,Huye,Student,Primary,20000,Yes,Yes,2003-04-29
STU022386,Female,Ngororero,Self-employed,Primary,430000,Yes,Yes,1991-12-03
STU011474,Male,Nyabihu,Employed,,370000,Yes,Yes,1991-02-01
STU033055,Female,Rwamagana,Self-employed,University,640000,No,Yes,1991-09-02
STU007330,Female,Rwamagana,Employed,University,970000,Yes,Yes,2007-01-13
STU047575,Female,Nyaruguru,Self-employed,Secondary,780000,Yes,Yes,2000-02-20
STU035517,Female,Gasabo,Unemployed,Secondary,140000,Yes,Yes,1998-01-18
STU029909,Male,Rwamagana,Employed,Primary,100000,Yes,No,2005-08-07
STU022586,Male,Nyabihu,Self-employed,Primary,40000,Yes,Yes,1994-10-18
STU005495,Female,Gisagara,Employed,Secondary,750000,Yes,Yes,1997-02-16
STU022780,Male,Rusizi,Unemployed,Primary,320000,Yes,Yes,1991-01-29
STU027619,Female,Gisagara,Unemployed,Primary,260000,Yes,Yes,1992-12-06
STU017279,Male,Rutsiro,Employed,Secondary,700000,Yes,Yes,1999-01-06
STU016461,Female,Gisagara,Unemployed,None,60000,No,Yes,1993-11-05
STU042812,Male,Bugesera,Student,Secondary,220000,Yes,Yes,1990-11-09
STU030850,Female,Huye,Unemployed,Secondary,940000,Yes,No,2006-04-30
STU048650,Male,Nyanza,Employed,University,930000,Yes,Yes,1993-02-27
STU027677,Male,Gasabo,Student,Secondary,,Yes,Yes,1992-07-15
STU000428,Male,Bugesera,Self-employed,University,690000,Yes,Yes,1996-08-11
STU026508,Female,Gicumbi,Employed,Secondary,110000,No,Yes,1997-11-13
STU018751,Male,Rutsiro,Self-employed,University,100000,Yes,Yes,2007-05-04
STU042914,Male,Nyabihu,Employed,Primary,280000,Yes,Yes,1997-01-06
STU006331,Female,Rubavu,Unemployed,Primary,120000,Yes,Yes,2004-03-20
STU023158,Male,Nyaruguru,Self-employed,,160000,Yes,Yes,1996-02-22
STU045082,Male,Gisagara,Student,Secondary,860000,Yes,No,1992-04-08
STU024530,Male,Karongi,Self-employed,Primary,520000,No,No,1995-11-06
STU009608,Female,Kamonyi,Employed,Primary,430000,Yes,Yes,1993-10-18
STU001034,Male,Ngororero,Employed,Primary,780000,No,Yes,1997-09-07
STU002741,Female,Nyanza,Self-employed,Secondary,630000,Yes,Yes,2007-03-13
STU001313,Female,Rusizi,Unemployed,Primary,800000,Yes,Yes,1991-08-12
STU043389,Female,Burera,Self-employed,Secondary,910000,Yes,Yes,1992-04-04
STU010132,Female,Muhanga,Self-employed,Primary,180000,Yes,Yes,1992-10-09
STU039085,Female,Karongi,Employed,Secondary,810000,Yes,Yes,2000-11-05
STU048850,Female,Gasabo,Employed,Secondary,370000,Yes,Yes,1994-03-14
STU014278,Female,Kayonza,Unemployed,Primary,920000,Yes,Yes,2003-04-17
STU005633,Female,Muhanga,Self-employed,Primary,530000,No,Yes,1991-04-06
STU000467,Male,Nyaruguru,Self-employed,Primary,,Yes,Yes,2004-11-02
STU034362,Female,Musanze,Unemployed,Primary,640000,Yes,Yes,1997-12-20
STU011798,Male,Huye,Unemployed,Primary,430000,Yes,Yes,1995-11-26
STU003951,Female,Burera,Unemployed,University,230000,Yes,No,2005-01-16
STU040424,Female,Kayonza,Self-employed,Primary,90000,Yes,Yes,1993-02-21
STU031844,Female,Gakenke,Self-employed,Primary,910000,Yes,Yes,2005-09-29
STU034207,Male,Karongi,Unemployed,Primary,890000,No,Yes,1993-08-13
STU023936,Female,Burera,Self-employed,Secondary,930000,Yes,Yes,1995-02-04
STU026513,Female,Burera,Employed,Primary,730000,Yes,Yes,2003-04-26
STU034503,Male,Rutsiro,Self-employed,Secondary,670000,Yes,Yes,1999-10-19
STU013099,Male,Nyaruguru,Self-employed,,160000,No,Yes,2007-01-24
STU023640,Female,Gisagara,Employed,Secondary,140000,No,Yes,1993-09-01
STU001070,Male,Nyabihu,Employed,Secondary,290000,Yes,Yes,2006-02-01
STU007896,Female,Nyarugenge,Self-employed,University,890000,Yes,Yes,1994-11-25
STU000883,Female,Rubavu,Student,Primary,930000,Yes,Yes,1990-07-16
STU043172,Female,Ngororero,Student,University,930000,Yes,Yes,2002-01-25
STU004271,Male,Gakenke,Employed,Secondary,60000,No,Yes,1991-01-09
STU003101,Male,Nyamasheke,Student,Secondary,100000,Yes,Yes,2003-08-13
STU028915,Male,Nyanza,Unemployed,None,530000,Yes,No,1992-02-13
STU031656,Male,Nyagatare,Student,Secondary,460000,Yes,Yes,2006-08-02
STU016412,Female,Gakenke,Student,Secondary,440000,Yes,Yes,1993-06-02
STU047668,Female,Huye,Self-employed,Primary,770000,No,Yes,2002-03-26
STU034247,Female,Kicukiro,Employed,Primary,760000,Yes,Yes,2005-06-14
STU046272,Female,Nyarugenge,Employed,None,940000,Yes,Yes,1991-06-19
STU024756,Female,Nyanza,Unemployed,Secondary,830000,Yes,No,1996-04-13
STU004948,Female,Nyagatare,Employed,Primary,80000,Yes,Yes,2001-08-05
STU048872,Female,Rubavu,Student,None,600000,Yes,Yes,1994-05-12
STU006061,Female,Musanze,Unemployed,Secondary,270000,Yes,Yes,1998-01-29
STU010392,Female,Nyanza,Student,University,690000,Yes,Yes,1994-03-05
STU026436,Female,Huye,Unemployed,Secondary,300000,Yes,Yes,2001-12-16
STU047045,Female,Nyagatare,Self-employed,Primary,200000,Yes,Yes,1993-12-02
STU036719,Female,Rwamagana,Self-employed,Primary,910000,Yes,Yes,2002-01-14
STU046785,Male,Nyabihu,Student,Secondary,200000,No,Yes,2001-09-15
STU007680,Female,Rusizi,Student,Primary,290000,Yes,Yes,2007-01-30
STU042386,Male,Kayonza,Unemployed,University,80000,No,Yes,2001-12-29
STU015740,Female,Rutsiro,Self-employed,Secondary,240000,Yes,Yes,1999-03-20
STU026079,Female,Burera,Self-employed,University,900000,Yes,Yes,1990-09-23
STU032138,Male,Kicukiro,Student,Primary,,Yes,No,1997-09-21
STU002511,Male,Nyaruguru,Self-employed,Secondary,700000,Yes,Yes,1997-04-04
STU016479,Female,Musanze,Unemployed,,960000,Yes,Yes,1996-03-13
STU004713,Female,Gisagara,Self-employed,Secondary,80000,Yes,No,1999-04-23
STU031057,Female,Burera,Employed,Primary,,No,Yes,1995-02-25
STU040212,Male,Nyamasheke,Unemployed,University,670000,Yes,Yes,1999-01-26
STU027441,Female,Rutsiro,Self-employed,Secondary,520000,Yes,Yes,2007-01-10
STU013346,Male,Kayonza,Self-employed,University,450000,No,Yes,2005-02-24
STU000289,Female,Rulindo,Employed,Secondary,430000,Yes,Yes,1991-03-14
STU002171,Male,Gicumbi,Student,Secondary,310000,No,Yes,2005-01-02
STU001804,Male,Kicukiro,Student,Secondary,800000,No,Yes,2001-12-14
STU042969,Female,Nyagatare,Employed,None,930000,Yes,Yes,1994-12-01
STU016524,Female,Kayonza,Unemployed,Primary,610000,Yes,Yes,2004-10-09
STU039031,Female,Kicukiro,Self-employed,Secondary,770000,Yes,Yes,1994-04-11
STU012263,Male,Rusizi,Employed,Secondary,950000,Yes,Yes,1997-04-25
STU045026,Male,Nyagatare,Unemployed,Secondary,360000,No,Yes,1993-10-07
STU023216,Female,Kayonza,Self-employed,Secondary,810000,Yes,Yes,1998-08-29
STU038055,Female,Nyagatare,Unemployed,Secondary,440000,Yes,No,1991-12-03
STU040226,Male,Gicumbi,Student,University,320000,Yes,Yes,2003-12-26
STU009776,Male,Nyanza,Self-employed,Primary,560000,Yes,Yes,1990-10-29
STU004062,Female,Ngororero,Self-employed,,570000,Yes,No,2004-07-21
STU006539,Female,Nyabihu,Student,University,840000,Yes,Yes,1992-12-26
STU032874,Male,Kicukiro,Self-employed,Primary,900000,No,Yes,2001-01-26
STU030589,Male,Nyamasheke,Self-employed,Secondary,470000,Yes,Yes,1994-08-27
STU030207,Male,Kayonza,Employed,Primary,680000,Yes,Yes,2004-08-09
STU019003,Male,Gakenke,Unemployed,Secondary,810000,Yes,Yes,2001-04-15
STU040237,Male,Gicumbi,Unemployed,Primary,960000,No,Yes,2003-07-25
STU028849,Male,Kayonza,Employed,Primary,90000,Yes,Yes,2005-06-27
STU032623,Female,Kicukiro,Self-employed,Primary,860000,Yes,Yes,1998-03-10
STU032042,Female,Nyamasheke,Student,Secondary,360000,No,Yes,1999-07-08
STU047200,Male,Rwamagana,Employed,Secondary,260000,Yes,Yes,1996-08-21
STU001790,Male,Kamonyi,Self-employed,University,210000,No,Yes,2004-09-22
STU023499,Female,Bugesera,Unemployed,University,940000,No,Yes,2007-06-29
STU015950,Female,Kayonza,Unemployed,Primary,740000,Yes,Yes,2001-05-04
STU048476,Male,Nyanza,Employed,Secondary,10000,Yes,Yes,2004-03-18
STU039099,Male,Rulindo,Unemployed,University,250000,No,Yes,1994-03-05
STU027987,Male,Gakenke,Unemployed,Secondary,260000,Yes,Yes,1995-08-11
STU032317,Female,Rubavu,Employed,University,560000,Yes,Yes,1994-11-06
STU027467,Female,Huye,Student,Secondary,240000,No,No,2000-08-07
STU048267,Female,Rwamagana,Employed,Primary,690000,Yes,No,1993-12-11
STU003428,Female,Rusizi,Employed,,530000,Yes,Yes,2007-05-23
STU009053,Female,Nyamasheke,Student,Secondary,60000,No,Yes,1999-08-22
STU035008,Male,Ngoma,Student,Primary,70000,No,Yes,1993-05-24
STU044030,Male,Rubavu,Unemployed,Secondary,990000,No,Yes,1993-12-27
STU039353,Female,Ngororero,Unemployed,Secondary,650000,No,Yes,1991-07-24
STU038328,Male,Burera,Self-employed,Secondary,590000,No,Yes,1992-11-11
STU015623,Female,Bugesera,Unemployed,,40000,No,Yes,1993-10-29
STU006532,Male,Burera,Self-employed,Primary,340000,Yes,Yes,1996-06-27
STU038699,Male,Kamonyi,Unemployed,University,120000,No,Yes,2003-05-11
STU014817,Female,Nyagatare,Employed,None,320000,Yes,Yes,2002-01-22
STU038119,Female,Kicukiro,Self-employed,Primary,260000,Yes,Yes,1998-05-17
STU036055,Male,Rubavu,Self-employed,Primary,550000,Yes,Yes,1998-05-04
STU014114,Female,Rulindo,Unemployed,,170000,Yes,Yes,1999-05-22
STU003736,Female,Gisagara,Student,Secondary,850000,Yes,Yes,1995-01-01
STU039382,Male,Nyarugenge,Employed,Secondary,320000,Yes,Yes,1999-10-04
STU012102,Female,Rubavu,Self-employed,Secondary,870000,Yes,No,2005-05-05
STU025652,Female,Rusizi,Self-employed,Secondary,210000,Yes,Yes,2001-08-09
STU041931,Female,Huye,Unemployed,Primary,760000,Yes,Yes,1999-12-19
STU032625,Female,Musanze,Unemployed,Primary,560000,Yes,Yes,1996-04-14
STU022662,Female,Nyanza,Student,Secondary,40000,Yes,Yes,1998-03-15
STU020648,Female,Kayonza,Unemployed,University,480000,No,Yes,2006-05-25
STU036652,Male,Nyaruguru,Unemployed,Secondary,540000,No,Yes,1998-01-01
STU044699,Male,Nyanza,Student,Primary,570000,Yes,Yes,1996-02-28
STU046228,Male,Rusizi,Unemployed,Secondary,490000,No,Yes,2005-08-21
STU039891,Male,Kicukiro,Employed,Secondary,220000,Yes,Yes,1998-02-12
STU028298,Female,Nyarugenge,Student,Primary,570000,Yes,Yes,2002-04-09
STU021235,Female,Gasabo,Student,University,220000,Yes,No,1999-09-24
STU007538,Male,Rubavu,Employed,Secondary,,No,Yes,1999-05-25
STU009316,Male,Ngororero,Self-employed,Primary,160000,No,Yes,1991-05-07
STU003394,Male,Kamonyi,Unemployed,Secondary,990000,No,Yes,2005-12-28
STU002883,Male,Nyarugenge,Self-employed,Secondary,180000,No,Yes,1998-09-25
STU020632,Male,Nyamasheke,Self-employed,Secondary,700000,Yes,Yes,1995-11-08
STU032530,Male,Nyaruguru,Employed,University,910000,Yes,No,2005-12-04
STU044940,Female,Rwamagana,Unemployed,Secondary,300000,Yes,Yes,1991-01-12
STU043265,Male,Ngoma,Student,University,550000,No,No,2004-06-10
STU041478,Male,Bugesera,Unemployed,Secondary,120000,Yes,No,1998-09-09
STU035136,Female,Bugesera,Unemployed,Primary,700000,Yes,Yes,2006-05-28
STU046436,Female,Nyarugenge,Unemployed,Secondary,430000,Yes,Yes,2001-12-20
STU028840,Female,Gasabo,Employed,Secondary,590000,No,Yes,1997-03-20
STU006353,Female,Nyagatare,Unemployed,Secondary,260000,No,Yes,1993-08-29
STU007919,Female,Rwamagana,Student,Primary,920000,Yes,Yes,2003-11-13
STU037511,Male,Nyaruguru,Self-employed,Secondary,490000,No,Yes,2004-08-07
STU029226,Female,Bugesera,Employed,Secondary,690000,Yes,Yes,1998-12-27
STU029200,Male,Nyaruguru,Student,Secondary,620000,Yes,Yes,2002-06-19
STU028202,Female,Bugesera,Student,Primary,210000,Yes,Yes,1993-12-26
STU047925,Female,Muhanga,Student,None,390000,No,Yes,1999-11-19
STU045134,Female,Gasabo,Self-employed,Primary,770000,Yes,Yes,1992-08-26
STU010083,Female,Rubavu,Employed,University,670000,No,Yes,2000-04-21
STU032374,Male,Ngoma,Unemployed,Primary,960000,Yes,Yes,1994-05-02
STU000522,Male,Gakenke,Unemployed,Primary,570000,Yes,Yes,1996-12-24
STU043279,Male,Musanze,Unemployed,Secondary,900000,Yes,Yes,1994-05-31
STU010487,Female,Nyagatare,Employed,Primary,90000,Yes,Yes,1999-06-12
STU009531,Male,Gicumbi,Self-employed,Secondary,990000,No,Yes,2000-07-30
STU011741,Female,Burera,Employed,University,60000,Yes,Yes,2002-08-25
STU041138,Female,Kayonza,Unemployed,Primary,90000,Yes,Yes,1995-09-20
STU018384,Female,Kicukiro,Unemployed,Secondary,480000,Yes,No,2000-05-14
STU043194,Male,Rwamagana,Employed,Secondary,120000,Yes,Yes,1998-05-31
